"prov_code","prov_name","muni_code","muni_name","c1842","c1857","c1860","c1877","c1887","c1897","c1900","c1910","c1920","c1930","c1940","c1950","c1960","c1970","c1981","c1991","c2001","c2011"
42,"soria","42087","Fuentecantos",164,NA,NA,239,241,225,217,245,236,191,179,178,148,90,65,49,54,60
42,"soria","42088","Fuentelmonge",604,NA,NA,610,544,500,547,511,606,611,628,579,474,299,232,180,125,79
42,"soria","42089","Fuentelsaz de Soria",126,NA,NA,263,242,245,239,246,226,239,249,332,277,154,84,68,56,59
42,"soria","42090","Fuentepinilla",148,NA,NA,709,703,789,795,807,725,705,681,658,536,348,243,185,141,106
42,"soria","42091","Fuentes de Agreda",154,NA,NA,197,231,233,229,229,224,207,193,171,124,36,NA,NA,NA,NA
42,"soria","42092","Fuentes de Magana",374,NA,NA,421,434,404,417,423,414,449,426,413,345,287,192,134,90,99
42,"soria","42093","Fuentestrun",296,NA,NA,302,354,349,362,388,433,439,395,329,252,173,138,84,63,57
42,"soria","42094","Garray",222,NA,NA,326,350,272,325,357,398,381,380,367,343,413,317,334,479,625
42,"soria","42095","Golmayo",150,NA,NA,186,164,195,192,197,194,226,241,285,279,901,600,534,878,2211
42,"soria","42096","Gomara",349,NA,NA,856,943,844,844,881,900,1012,1049,977,885,756,852,643,448,376
42,"soria","42097","Gormaz",96,NA,NA,178,217,233,224,245,228,232,203,188,171,79,55,31,24,25
42,"soria","42098","Herrera de Soria",182,NA,NA,212,219,273,253,252,235,202,218,259,262,127,50,41,24,14
42,"soria","42099","Herreros",340,NA,NA,514,572,491,488,474,392,390,378,263,221,213,NA,NA,NA,NA
42,"soria","42100","Hinojosa del Campo",350,NA,NA,345,316,311,299,306,330,302,289,270,232,117,76,67,43,31
42,"soria","42101","Huerteles",304,NA,NA,459,378,406,401,418,417,451,410,377,361,202,NA,NA,NA,NA
42,"soria","42102","Jodra de Cardos",110,NA,NA,166,152,126,117,148,137,148,127,114,87,55,NA,NA,NA,NA
42,"soria","42103","Langa de Duero",658,NA,NA,1219,1316,1349,1327,1456,1416,1460,1401,1498,1220,1888,1300,1055,856,803
42,"soria","42104","Ledesma de Soria",290,NA,NA,318,309,230,242,242,237,235,253,234,218,124,NA,NA,NA,NA
42,"soria","42105","Liceras",246,NA,NA,333,351,339,330,340,362,319,332,322,287,138,100,74,63,63
42,"soria","42106","Losilla, La",118,NA,NA,121,128,120,110,109,94,109,99,66,66,42,34,23,18,15
42,"soria","42107","Magana",330,NA,NA,463,547,579,588,589,560,575,550,505,381,440,189,114,115,91
42,"soria","42108","Majan",286,NA,NA,339,316,299,305,300,296,328,302,255,167,91,45,23,19,13
42,"soria","42109","Marazovel",270,NA,NA,312,288,275,267,260,265,248,256,234,229,96,NA,NA,NA,NA
42,"soria","42110","Matalebreras",369,NA,NA,556,582,533,557,577,604,588,525,469,402,254,202,154,118,85
42,"soria","42111","Matamala de Almazan",148,NA,NA,558,622,605,624,661,698,810,971,973,939,729,558,493,392,325
42,"soria","42112","Matasejun",316,NA,NA,341,300,264,294,303,281,302,307,255,221,85,NA,NA,NA,NA
42,"soria","42113","Medinaceli",1600,NA,NA,1182,1183,1082,1093,1014,936,823,814,832,605,1546,1030,765,737,798
42,"soria","42114","Mezquetillas",318,NA,NA,378,388,289,303,323,295,290,275,240,191,54,NA,NA,NA,NA
42,"soria","42115","Mino de Medina",150,NA,NA,327,331,336,358,395,411,395,417,377,315,511,206,167,106,80
42,"soria","42116","Mino de San Esteban",198,NA,NA,412,379,398,425,453,420,422,466,411,403,270,179,126,89,67
42,"soria","42117","Molinos de Duero",170,NA,NA,253,240,220,229,322,310,292,324,323,353,272,204,201,180,177
42,"soria","42118","Momblona",288,NA,NA,330,259,223,225,231,225,232,243,231,198,95,67,57,38,26
42,"soria","42119","Monteagudo de las Vicarias",652,NA,NA,832,637,740,751,842,859,890,961,846,760,551,458,367,265,250
42,"soria","42120","Montejo de Tiermes",270,NA,NA,955,863,901,916,989,1009,1013,938,860,753,897,361,310,233,188
42,"soria","42121","Montenegro de Cameros",532,NA,NA,596,567,459,428,445,427,367,319,325,328,185,136,127,110,83
42,"soria","42122","Morcuera",300,NA,NA,439,455,411,429,472,453,412,314,311,275,128,NA,NA,NA,NA
42,"soria","42123","Moron de Almazan",860,NA,NA,1037,1023,1017,1095,1125,1156,1187,1149,1096,989,653,502,323,265,223
42,"soria","42124","Muriel de la Fuente",170,NA,NA,243,236,245,266,239,221,244,279,259,223,139,124,89,85,72
42,"soria","42125","Muriel Viejo",110,NA,NA,188,187,175,163,173,163,248,254,261,283,205,132,104,73,81
42,"soria","42126","Muro de Agreda",240,NA,NA,357,344,406,387,417,506,508,480,450,361,389,NA,NA,NA,NA
42,"soria","42127","Nafria de Ucero",140,NA,NA,458,459,464,471,469,438,445,382,381,381,237,140,111,80,48
42,"soria","42128","Narros",280,NA,NA,309,323,291,294,264,220,241,233,207,180,101,70,60,48,45
42,"soria","42129","Navaleno",210,NA,NA,384,447,403,399,404,437,586,676,796,1011,1014,909,934,985,877
42,"soria","42130","Nepas",233,NA,NA,387,348,265,292,304,258,252,297,295,278,188,122,105,81,67
42,"soria","42131","Nolay",204,NA,NA,279,284,257,256,269,263,283,264,250,235,154,128,108,90,59
42,"soria","42132","Noviercas",970,NA,NA,1003,938,823,839,903,889,852,773,792,700,478,378,283,218,185
42,"soria","42133","Ocenilla",182,NA,NA,343,340,353,365,342,342,305,275,274,268,177,NA,NA,NA,NA
42,"soria","42134","Olvega",1366,NA,NA,1540,1472,1586,1695,1741,1664,1858,1766,1732,1937,2765,3228,3130,3292,3829
42,"soria","42135","Oncala",250,NA,NA,266,268,298,297,332,369,372,382,319,267,278,171,134,108,102
42,"soria","42136","Oteruelos",160,NA,NA,340,339,328,309,333,312,275,167,157,145,61,NA,NA,NA,NA
42,"soria","42137","Pedrajas",170,NA,NA,339,355,299,323,348,301,267,252,268,170,143,NA,NA,NA,NA
42,"soria","42138","Penalcazar",266,NA,NA,301,189,151,148,150,109,85,70,49,38,12,NA,NA,NA,NA
42,"soria","42139","Pinilla del Campo",150,NA,NA,184,171,162,155,185,174,174,180,168,133,42,38,33,23,24
42,"soria","42140","Portillo de Soria",120,NA,NA,118,110,104,114,100,96,116,99,79,78,53,29,26,20,17
42,"soria","42141","Poveda de Soria, La",430,NA,NA,275,268,276,279,272,276,268,298,322,296,397,208,143,123,119
42,"soria","42142","Pozalmuro",610,NA,NA,675,670,612,613,642,542,569,448,450,400,193,153,123,106,71
42,"soria","42143","Puebla de Eca",326,NA,NA,310,211,236,227,250,214,218,195,159,136,73,NA,NA,NA,NA
42,"soria","42144","Quintana Redonda",250,NA,NA,683,757,876,932,830,895,927,1023,1066,997,1183,886,677,553,523
42,"soria","42145","Quintanas de Gormaz",270,NA,NA,382,298,317,343,417,467,502,591,582,527,371,256,227,195,148
42,"soria","42146","Quintanas Rubias de Abajo",160,NA,NA,313,350,354,371,397,323,310,281,211,206,81,NA,NA,NA,NA
42,"soria","42147","Quintanas Rubias de Arriba",128,NA,NA,207,235,203,209,221,205,190,190,173,158,90,NA,NA,NA,NA
42,"soria","42148","Quinoneria",180,NA,NA,227,188,165,150,183,190,153,173,142,106,41,30,24,15,14
42,"soria","42149","Rabanos, Los",280,NA,NA,462,497,496,497,561,499,454,536,521,563,702,597,437,439,519
42,"soria","42150","Radona",390,NA,NA,416,395,349,365,335,284,277,289,280,234,108,NA,NA,NA,NA
42,"soria","42151","Rebollar",200,NA,NA,321,312,341,342,327,282,199,200,193,156,79,53,51,52,40
42,"soria","42152","Recuerda",290,NA,NA,628,571,594,613,645,658,729,685,634,484,364,239,176,117,105
42,"soria","42153","Rello",230,NA,NA,248,223,243,244,258,249,242,266,252,209,116,80,51,31,21
42,"soria","42154","Renieblas",270,NA,NA,524,522,527,534,551,501,508,578,532,422,193,139,127,122,103
42,"soria","42155","Retortillo de Soria",410,NA,NA,614,597,635,647,749,717,672,653,620,595,839,429,312,218,204
42,"soria","42156","Reznos",480,NA,NA,581,513,480,479,467,344,322,315,275,188,111,69,71,41,34
42,"soria","42157","Riba de Escalote, La",170,NA,NA,292,316,292,281,342,363,354,325,303,273,136,53,42,24,18
42,"soria","42158","Rioseco de Soria",350,NA,NA,820,760,741,755,701,685,658,671,651,541,348,189,167,138,135
42,"soria","42159","Rollamienta",184,NA,NA,211,246,233,225,252,218,188,195,158,137,79,59,55,46,41
42,"soria","42160","Royo, El",730,NA,NA,976,786,760,781,905,815,942,1108,1006,862,492,381,399,327,319
42,"soria","42161","Salduero",198,NA,NA,288,241,244,243,316,328,325,327,328,404,364,250,217,188,174
42,"soria","42162","San Esteban de Gormaz",876,NA,NA,1510,1632,1698,1720,2199,2179,2332,2331,2382,2302,4452,4003,3567,3301,3190
42,"soria","42163","San Felices",350,NA,NA,588,684,600,619,566,577,627,635,607,497,328,135,93,80,63
42,"soria","42164","San Leonardo de Yague",546,NA,NA,1113,1086,955,985,988,1031,1223,1301,1699,1952,1955,2072,2115,2152,2266
42,"soria","42165","San Pedro Manrique",550,NA,NA,816,928,942,989,988,972,995,996,1003,970,695,655,523,536,646
42,"soria","42166","Santa Cruz de Yanguas",256,NA,NA,390,390,384,371,384,395,377,353,374,302,108,76,71,67,75
42,"soria","42167","Santa Maria de Huerta",146,NA,NA,361,568,587,555,654,803,1349,1395,1208,1281,881,633,537,442,358
42,"soria","42168","Santa Maria de las Hoyas",490,NA,NA,976,977,912,922,957,848,710,731,766,609,306,269,211,194,134
42,"soria","42169","Sarnago",140,NA,NA,390,400,400,409,437,473,491,479,462,400,69,NA,NA,NA,NA
42,"soria","42170","Sauquillo de Alcazar",160,NA,NA,241,180,158,149,157,132,145,149,131,92,49,NA,NA,NA,NA
42,"soria","42171","Seron de Nagima",900,NA,NA,988,858,864,890,908,944,861,845,796,644,471,376,360,279,182
42,"soria","42172","Soliedra",110,NA,NA,235,183,166,181,183,188,193,185,182,143,83,50,48,40,35
42,"soria","42173","Soria",5400,NA,NA,6111,7344,7086,7296,7968,7703,10246,13478,16328,19484,24455,30326,32360,35151,40286
42,"soria","42174","Sotillo del Rincon",370,NA,NA,825,796,721,737,765,717,634,536,478,357,366,226,178,239,203
42,"soria","42175","Suellacabras",302,NA,NA,406,407,445,450,514,490,484,413,364,344,128,69,50,36,27
42,"soria","42176","Tajahuerce",140,NA,NA,187,176,168,186,200,197,200,202,189,143,73,63,53,39,31
42,"soria","42177","Tajueco",272,NA,NA,469,416,392,381,388,348,346,368,387,362,281,179,153,115,84
42,"soria","42178","Talveila",192,NA,NA,842,801,726,715,762,696,530,506,510,557,498,298,241,184,142
42,"soria","42179","Tanine",250,NA,NA,323,314,300,286,303,285,279,255,232,169,62,NA,NA,NA,NA
42,"soria","42180","Tarancuena",280,NA,NA,468,411,440,452,456,441,401,356,303,243,130,NA,NA,NA,NA
42,"soria","42181","Tardelcuende",274,NA,NA,501,533,555,563,601,692,763,870,966,1041,924,779,719,611,486
42,"soria","42182","Taroda",304,NA,NA,470,439,388,412,415,410,387,416,429,325,225,128,100,87,56
42,"soria","42183","Tejado",236,NA,NA,512,480,448,449,458,504,551,577,507,448,509,318,266,194,137
42,"soria","42184","Torlengua",370,NA,NA,468,392,441,443,452,515,537,602,552,449,259,175,145,106,82
42,"soria","42185","Torreblacos",144,NA,NA,227,266,265,279,314,265,257,256,212,164,119,81,59,33,28
42,"soria","42186","Torremocha de Ayllon",182,NA,NA,494,567,574,563,648,625,555,508,510,453,194,NA,NA,NA,NA
42,"soria","42187","Torrubia de Soria",272,NA,NA,413,334,260,280,310,360,398,395,347,281,163,170,130,94,71
42,"soria","42188","Trevago",440,NA,NA,424,446,438,435,444,435,451,422,351,276,166,121,86,68,57
42,"soria","42189","Ucero",150,NA,NA,262,259,270,264,343,307,302,288,258,203,147,134,105,97,78
42,"soria","42190","Vadillo",112,NA,NA,164,155,160,157,169,156,195,199,202,259,255,219,179,140,129
42,"soria","42191","Valdeavellano de Tera",654,NA,NA,895,819,795,818,841,731,645,624,560,456,312,301,249,255,210
42,"soria","42192","Valdejena",170,NA,NA,243,236,229,233,238,223,243,208,206,170,111,86,61,49,41
42,"soria","42193","Valdelagua del Cerro",304,NA,NA,323,307,290,276,309,285,314,292,266,184,109,79,46,19,17
42,"soria","42194","Valdemaluque",116,NA,NA,702,681,736,824,949,967,923,952,967,851,757,480,358,266,205
42,"soria","42195","Valdenebro",200,NA,NA,292,345,348,329,362,311,327,359,364,330,394,265,191,137,123
42,"soria","42196","Valdeprado",170,NA,NA,413,439,450,486,483,505,493,414,366,296,167,54,24,19,14
42,"soria","42197","Valderrodilla",170,NA,NA,479,520,479,459,457,416,423,398,390,358,247,179,149,113,91
42,"soria","42198","Valtajeros",196,NA,NA,275,284,243,250,317,319,307,282,270,236,113,54,34,28,23
42,"soria","42199","Valtuena",326,NA,NA,318,308,301,301,336,324,283,267,272,190,88,NA,NA,NA,NA
42,"soria","42200","Velamazan",480,NA,NA,554,520,439,467,462,466,445,538,527,427,404,235,170,137,98
42,"soria","42201","Velilla de la Sierra",212,NA,NA,218,199,222,213,225,196,199,192,191,174,71,15,21,28,30
42,"soria","42202","Velilla de los Ajos",280,NA,NA,351,289,277,274,284,307,296,264,260,199,122,85,59,44,32
42,"soria","42203","Ventosa de San Pedro",300,NA,NA,420,435,427,441,452,460,421,355,317,254,143,NA,NA,NA,NA
42,"soria","42204","Viana de Duero",182,NA,NA,480,481,482,482,534,516,544,506,468,451,242,122,89,77,67
42,"soria","42205","Villaciervos",490,NA,NA,743,750,697,664,604,546,475,410,421,366,209,138,96,91,99
42,"soria","42206","Villanueva de Gormaz",142,NA,NA,291,287,253,267,278,291,281,286,258,184,84,36,21,18,10
42,"soria","42207","Villar del Ala",232,NA,NA,309,350,319,343,296,205,228,188,192,130,85,48,39,63,57
42,"soria","42208","Villar del Campo",130,NA,NA,211,242,232,223,238,406,228,205,240,208,91,67,48,36,23
42,"soria","42209","Villar del Rio",244,NA,NA,411,380,388,364,396,338,331,312,280,263,149,251,203,169,171
42,"soria","42210","Villar de Maya",136,NA,NA,300,328,304,298,317,263,299,255,234,182,45,NA,NA,NA,NA
42,"soria","42211","Villares de Soria, Los",132,NA,NA,424,384,353,366,403,354,348,329,333,306,181,123,126,115,100
42,"soria","42212","Villasayas",602,NA,NA,630,506,466,442,474,486,360,376,373,337,209,157,126,101,76
42,"soria","42213","Villaseca de Arciel",158,NA,NA,259,204,195,209,210,194,199,194,199,177,102,79,57,42,38
42,"soria","42214","Villaverde del Monte",254,NA,NA,388,364,331,341,282,252,255,200,171,154,115,NA,NA,NA,NA
42,"soria","42215","Vinuesa",720,NA,NA,998,887,982,945,1022,1027,1145,1139,1240,1473,1379,1160,1157,1040,978
42,"soria","42216","Vizmanos",150,NA,NA,325,342,325,332,351,336,313,259,272,249,138,62,47,38,27
42,"soria","42217","Vozmediano",312,NA,NA,457,390,447,458,440,424,403,379,384,289,169,84,64,52,40
42,"soria","42218","Yanguas",450,NA,NA,662,631,653,648,690,625,589,518,456,392,212,107,78,128,117
42,"soria","42219","Yelo",408,NA,NA,494,442,436,425,492,510,437,434,385,288,179,124,96,54,50
42,"soria","42500","Abanco",156,NA,NA,133,144,142,130,167,149,151,148,130,129,NA,NA,NA,NA,NA
42,"soria","425000","Abioncillo",67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425001","Aguilera",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425002","Aldealcardo",106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425003","Aldehuela de Calatanazor",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425004","Almantiga",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425005","Alparrache",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425006","Anavieja",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425007","Arbujuelo",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425008","Aylloncillo",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425009","Azcamellas",62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","42501","Acrijos",170,NA,NA,249,280,253,250,240,205,196,204,174,96,NA,NA,NA,NA,NA
42,"soria","425010","Bacebal",104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425011","Balluncar",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425012","Baniel",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425013","Barbolla, La",63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425014","Barcebalejo",176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425015","Bonices",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425016","Borchicayada",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425017","Bordeje",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425018","Cabanillas",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425019","Camporredondo",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","42502","Aguilar de Montuenga",166,NA,NA,244,129,148,165,203,226,239,252,223,200,NA,NA,NA,NA,NA
42,"soria","425020","Canos",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425021","Cantalucia",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425022","Canicera",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425023","Carazuelo",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425024","Cascajosa",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425025","Casillas de Berlanga",74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425026","Castellanos de la Sie",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425027","Castellanos del Campo",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425028","Castillejo de San Pedro",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425029","Castro",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","42503","Alalo",144,NA,NA,228,266,230,250,235,255,235,228,241,220,NA,NA,NA,NA,NA
42,"soria","425030","Cenegro",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425031","Centenera del Campo",48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425032","Ciaduena",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425033","Ciruela",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425034","Covarrubias",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425035","Cubillos",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425036","Cubo de Hogueras",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425037","Duanez",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425038","Escobosa de Calatanazor",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425039","Espejo de Tera",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","42504","Alameda, La",372,NA,NA,376,345,330,340,334,315,311,314,336,237,NA,NA,NA,NA,NA
42,"soria","425040","Espino, El",81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425041","Estepa de Tera",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425042","Fuensauco",53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425043","Fuentelaldea",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425044","Fuentelcarro",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425045","Fuentelfresno",110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425046","Fuentelpuerco",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425047","Fuentes de San Pedro",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425048","Fuentetecha",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425049","Fuesas, Las",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","42505","Alcoba de la Torre",84,NA,NA,196,239,252,271,279,235,191,165,207,150,NA,NA,NA,NA,NA
42,"soria","425050","Galapagares",72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425051","Izana",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425052","Langosto",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425053","Ligos",91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425054","Lodares del Monte",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425055","Lubia",102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425056","Llamosos",98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425057","Manzanares",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425058","Martialay",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425059","Matute de Almazan",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","42506","Alcozar",264,NA,NA,544,553,585,488,578,569,565,583,582,459,NA,NA,NA,NA,NA
42,"soria","425060","Matute de la Sierra",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425061","Mazalvete",96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425062","Milana, La",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425063","Minosa, La",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425064","Miranda de Duero",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425065","Molinos de Razon",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425066","Monasterio",90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425067","Montenegro de Agreda",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425068","Montoves",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425069","Monux",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","42507","Alcubillas del Marquez",156,NA,NA,291,318,291,323,376,390,343,304,268,263,NA,NA,NA,NA,NA
42,"soria","425070","Mosarejos",70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425071","Muela, La",92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425072","Navabellida",82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"soria","425073","Navapalos",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
